Ticker,Date,fund_id,Open,High,Low,Close,Volume,N200_Index_Close,VIX_Close,Treasury_10Y_Yield,base_market_cap,market_cap,volume_value,log_return,volatility_30d
ADBE US,9/9/2019,bf:461839,86.92432696,87.35715012,86.36576821,86.87238977,1561573,4358.15,11.38,2.623,32499919756,28233456964,135657578.3,-0.003413704,0.017051058
INTC US,9/9/2019,bf:1639201,97.77957589,99.19965618,97.31627597,97.71302019,4227729,4358.15,11.38,2.623,23930952750,23383656693,413104169.2,0.005698608,0.007574362
SMCI US,9/9/2019,bf:461839,88.11628723,90.06411059,87.55282172,88.38699062,2175715,4358.15,11.38,2.623,15137202216,13379317503,192304901.3,-0.001418685,0.02363193
SNPS US,9/9/2019,bf:1183421,135.9136262,137.8381415,134.2242227,136.6162735,1630535,4358.15,11.38,2.623,42040087246,57433600592,222757615.6,-0.011134743,0.015711725
ANET US,9/9/2019,bf:461839,139.5900828,142.2173825,137.1839996,139.5483665,144847,4358.15,11.38,2.623,41958708303,58552692029,20213162.24,0.008842234,0.014979509
ASML US,9/9/2019,bf:461839,193.7780421,195.9446764,189.6311363,193.0131031,3518230,4358.15,11.38,2.623,37515699642,72410216040,679064489.8,0.004449117,0.014520911
MU US,9/9/2019,bf:1274691,121.1623399,124.0900907,121.3377662,121.9373343,3032360,4358.15,11.38,2.623,16092030026,19622192453,369757895.1,-0.000988007,0.011496536
BOTZ US,9/9/2019,DEFAULT_FUND_001,103.694904,103.7456935,101.1825604,102.8225067,191092,4358.15,11.38,2.623,14741800281,15157888586,19648558.46,0.033417496,0.02144567
AIQ US,9/9/2019,DEFAULT_FUND_001,123.4854495,125.3318394,122.3576955,123.3883873,2039976,4358.15,11.38,2.623,24070375846,29700048569,251709348.7,0.029766253,0.018074298
ROBT US,9/9/2019,DEFAULT_FUND_001,94.73674525,96.59642744,94.49470861,94.88708017,3016001,4358.15,11.38,2.623,47130282575,44720549010,286179528.7,0.016017506,0.016240228
QTUM US,9/9/2019,DEFAULT_FUND_001,91.20405125,93.07125457,90.93423642,91.29376552,1147810,4358.15,11.38,2.623,27331291396,24951765080,104787897,-0.014784611,0.01068254
AIEQ US,9/9/2019,DEFAULT_FUND_001,105.2855624,106.4543063,104.2230526,105.5596145,749907,4358.15,11.38,2.623,85924943819,90702039480,79159893.85,0.006492788,0.016918193
NVDA US,9/10/2019,bf:1257479,140.8783067,141.401422,138.2590192,140.0534328,1130462,4339.96,13.17,2.616,29470174492,41273991016,158325083.7,-0.019797294,0.012905789
V US,9/10/2019,bf:2237801,127.142331,127.6463883,124.4121317,126.8885575,4704278,4339.96,13.17,2.616,79042208409,1.00E+11,596919049.5,0.008314075,0.013524246
LLY US,9/10/2019,bf:1257479,98.25300623,99.68887766,96.84252723,98.69083399,4439841,4339.96,13.17,2.616,41488715259,40945559100,438171611.1,-0.006490853,0.014396775
BIO US,9/10/2019,bf:1475721,108.6461889,109.4302263,107.843503,108.4748993,2672067,4339.96,13.17,2.616,88418722996,95912120753,289852198.8,-0.014646047,0.010390091
META US,9/10/2019,bf:1914537,106.8658818,109.2874611,107.0978793,107.3618643,1335341,4339.96,13.17,2.616,94106261145,1.01E+11,143364699.2,0.00807953,0.014923107
AMZN US,9/10/2019,bf:2184853,97.741619,98.57452091,95.47403099,97.01712759,3690922,4339.96,13.17,2.616,5510093440,5345734382,358082650.6,0.001255865,0.014078843
MSFT US,9/10/2019,bf:1914537,108.217736,110.678895,106.4271436,108.5506407,3920772,4339.96,13.17,2.616,53282443317,57838433593,425602312.6,0.018318801,0.009797228
TSLA US,9/10/2019,bf:1257479,109.6526521,111.4498874,108.2609348,110.3389749,4835972,4339.96,13.17,2.616,89349485395,98587306296,533596193.3,0.010151406,0.009439225
HDB US,9/10/2019,DEFAULT_FUND_001,105.0902716,106.4735431,103.6669885,104.6487086,1624368,4339.96,13.17,2.616,55592066432,58176379613,169988013.5,-0.0012205,0.017423334
AMD US,9/10/2019,bf:461839,95.06789021,96.38939213,93.55326926,94.79096194,3174731,4339.96,13.17,2.616,46204858795,43798030116,300935805.4,-0.004596119,0.017342248
ORCL US,9/10/2019,bf:1914537,113.84205,116.4961711,113.0849087,114.5761471,2214419,4339.96,13.17,2.616,95726501190,1.10E+11,253719597,0.019334583,0.018660865
9984 JT,9/10/2019,bf:461753,95.79556537,96.99304522,95.18629765,95.3102427,2683639,4339.96,13.17,2.616,45880081463,43728416993,255778284.4,0.003306911,0.015178649
005930 KS,9/10/2019,bf:1098061,106.8658818,109.2874611,107.0978793,107.3618643,1335341,4339.96,13.17,2.616,68079492910,73091412777,143364699.2,0.00807953,0.014923107
BABA US,9/10/2019,bf:1914537,116.1649108,116.2004858,113.8279008,115.5815626,4102724,4339.96,13.17,2.616,57690706794,66679820365,474199250.7,-0.012193485,0.016272025
LMT US,9/10/2019,bf:3356011,90.73811792,91.74490647,89.71601948,89.96974843,2264702,4339.96,13.17,2.616,11189543584,10067204213,203754669.2,0.009520835,0.015888589
8TRA GR,9/10/2019,bf:3428225,97.97917487,100.2427125,97.44352463,98.41571698,1386353,4339.96,13.17,2.616,90082672070,88655507596,136438924.5,0.012684167,0.019322967
6501 JT,9/10/2019,bf:461753,139.4587543,141.1345744,137.49881,138.5052381,3793758,4339.96,13.17,2.616,25362685701,35128648230,525455355.3,0.024169469,0.016204479
GE US,9/10/2019,bf:1922841,103.3156073,102.5770506,100.6505331,102.3505091,1189155,4339.96,13.17,2.616,5163893820,5285271612,121710619.6,0.002661417,0.009869017
AMT US,9/10/2019,bf:2184853,105.456767,108.1484514,105.2046195,106.4446469,4795829,4339.96,13.17,2.616,33464151209,35620797609,510490324.7,-0.023295417,0.020003602
NET US,9/10/2019,bf:461839,89.55527285,89.27557734,88.72259584,88.89124852,1960799,4339.96,13.17,2.616,95495861266,84887463364,174297871.2,0.019662341,0.013230009
SPOT US,9/10/2019,bf:2735887,104.7133874,105.6839924,103.8828259,104.7413527,4887651,4339.96,13.17,2.616,89064392290,93287249227,511939177.1,0.004812124,0.006291661
PCOR US,9/10/2019,bf:1632133,109.6526521,111.4498874,108.2609348,110.3389749,4835972,4339.96,13.17,2.616,69587537210,76782175240,533596193.3,0.010151406,0.009439225
JBL US,9/10/2019,bf:1632133,111.6436745,112.1004145,109.9443559,111.8660827,3757629,4339.96,13.17,2.616,64410174563,72053139151,420351236.5,-0.01055793,0.016712952
J US,9/10/2019,bf:1919567,117.5685157,117.2191301,115.7420686,116.7479837,2382345,4339.96,13.17,2.616,99432707886,1.16E+11,278133975.2,0.011132631,0.012507968
INF US,9/10/2019,bf:1922841,132.3858428,132.4653907,130.2098611,132.0913912,314264,4339.96,13.17,2.616,65914874112,87067874203,41511568.95,-0.021841632,0.016818751
XOM US,9/10/2019,bf:461839,97.1541104,99.38266491,96.92741717,97.84660667,975756,4339.96,13.17,2.616,71144516349,69612495076,95474413.53,0.001409051,0.014513625
CVX US,9/10/2019,bf:3356011,98.25300623,99.68887766,96.84252723,98.69083399,4439841,4339.96,13.17,2.616,54862536446,54144294766,438171611.1,-0.006490853,0.014396775
LIN US,9/10/2019,DEFAULT_FUND_001,119.1415319,120.6071269,120.093099,120.2250795,4559309,4339.96,13.17,2.616,59820060024,71918714726,548143287,-0.002041563,0.008150104
APD US,9/10/2019,bf:1183421,97.97491267,98.69962185,96.78591054,98.18011891,3528528,4339.96,13.17,2.616,29626813992,29087641206,346431298.6,-0.003101283,0.012995025
NEE US,9/10/2019,bf:1914537,111.6436745,112.1004145,109.9443559,111.8660827,3757629,4339.96,13.17,2.616,15564251084,17411117991,420351236.5,-0.01055793,0.016712952
DUK US,9/10/2019,bf:1914537,131.2061318,131.9140343,128.8389508,130.7683959,5379897,4339.96,13.17,2.616,96339399021,1.26E+11,703520500.8,0.017363108,0.014610585
CAT US,9/10/2019,bf:1249063,111.6436745,112.1004145,109.9443559,111.8660827,3757629,4339.96,13.17,2.616,90327605467,1.01E+11,420351236.5,-0.01055793,0.016712952
DE US,9/10/2019,bf:1249015,113.5273209,113.2741811,112.6129222,113.1006419,2951470,4339.96,13.17,2.616,69379822564,78469024700,333813151.7,0.019922708,0.014220434
KO US,9/10/2019,bf:1249015,108.2085865,107.544481,106.8976821,107.1857951,2163082,4339.96,13.17,2.616,79751274351,85482037548,231851664.1,-0.002405403,0.016694586
PG US,9/10/2019,bf:1183421,111.3502026,111.0300395,109.3953158,110.6673142,4400225,4339.96,13.17,2.616,3436754766,3803364196,486961082.7,-0.014530095,0.01028623
IBM US,9/10/2019,bf:2184853,111.6436745,112.1004145,109.9443559,111.8660827,3757629,4339.96,13.17,2.616,48301801138,54033332812,420351236.5,-0.01055793,0.016712952
SAP GR,9/10/2019,bf:461753,97.97491267,98.69962185,96.78591054,98.18011891,3528528,4339.96,13.17,2.616,76087494215,74702792293,346431298.6,-0.003101283,0.012995025
CRM US,9/10/2019,bf:461839,105.456767,108.1484514,105.2046195,106.4446469,4795829,4339.96,13.17,2.616,22424385648,23869558133,510490324.7,-0.023295417,0.020003602
ADBE US,9/10/2019,bf:461839,85.94563909,87.88352273,85.74883654,86.7230144,3925386,4339.96,13.17,2.616,32499919756,28184910090,340421306.6,-0.00172096,0.017022307
INTC US,9/10/2019,bf:1639201,99.95950066,99.65595645,98.17363262,99.35967705,460931,4339.96,13.17,2.616,23930952750,23777717367,45797955.3,0.016711551,0.008347713
SMCI US,9/10/2019,bf:461839,85.81691528,86.70751111,85.76014829,86.48689979,4957544,4339.96,13.17,2.616,15137202216,13091696911,428762611.1,-0.021731839,0.023356401
SNPS US,9/10/2019,bf:1183421,133.6548381,136.0605002,134.123646,134.8061391,924344,4339.96,13.17,2.616,42040087246,56672618476,124607245.8,-0.013338333,0.016267914
ANET US,9/10/2019,bf:461839,141.0833243,143.5430202,138.7034064,140.748698,2596950,4339.96,13.17,2.616,41958708303,59056335615,365517331.2,0.008564762,0.014990776
ASML US,9/10/2019,bf:461839,194.3861552,195.5601162,191.4811744,193.3483128,4010960,4339.96,13.17,2.616,37515699642,72535972300,775512348.8,0.001735213,0.014541366
MU US,9/10/2019,bf:1274691,116.8085411,119.5025686,116.9825173,117.8485032,2050544,4339.96,13.17,2.616,16092030026,18964216527,241653541.2,-0.034107331,0.01295019
BOTZ US,9/10/2019,DEFAULT_FUND_001,103.6616505,104.202713,102.4760021,102.9300007,631500,4339.96,13.17,2.616,14741800281,15173735126,65000295.41,0.001044886,0.021433838
AIQ US,9/10/2019,DEFAULT_FUND_001,125.3242235,124.8222149,123.5940796,124.239154,1802237,4339.96,13.17,2.616,24070375846,29904831327,223908400.3,0.006871369,0.017994199
ROBT US,9/10/2019,DEFAULT_FUND_001,94.07082742,94.65938457,92.45317077,93.29154262,5126843,4339.96,13.17,2.616,47130282575,43968567654,478291092.2,-0.016958098,0.016557289
QTUM US,9/10/2019,DEFAULT_FUND_001,91.58500486,92.74149485,91.32914226,92.22852292,1374903,4339.96,13.17,2.616,27331291396,25207246350,126805272.8,0.010186942,0.010853782
AIEQ US,9/10/2019,DEFAULT_FUND_001,106.4976029,106.4798051,105.2919225,106.3428428,4215308,4339.96,13.17,2.616,85924943819,91375027903,448267835.9,0.007392381,0.016722759
NVDA US,9/11/2019,bf:1257479,139.0604342,141.2177012,139.8442953,140.3352219,1810575,4295.77,13.99,2.598,29470174492,41357034755,254087444.3,0.00200999,0.012870943
V US,9/11/2019,bf:2237801,128.150168,127.986367,124.8319356,127.0437794,761333,4295.77,13.99,2.598,79042208409,1.00E+11,96722621.7,0.001222545,0.013459235
LLY US,9/11/2019,bf:1257479,98.16087095,99.06618214,96.35356866,97.29574271,1776640,4295.77,13.99,2.598,41488715259,40366753651,172859508.3,-0.014236841,0.014471013
BIO US,9/11/2019,bf:1475721,108.7615503,110.997365,107.6265009,109.7060104,3498003,4295.77,13.99,2.598,88418722996,97000653424,383751953.4,0.011285351,0.008428439
META US,9/11/2019,bf:1914537,106.6731391,106.3194248,104.467554,105.9923139,5251116,4295.77,13.99,2.598,94106261145,99745403706,556577935.4,-0.012838457,0.015104485
AMZN US,9/11/2019,bf:2184853,98.19750439,99.75675475,96.8454054,98.53937405,3644888,4295.77,13.99,2.598,5510093440,5429611585,359164982,0.015568669,0.014271262
MSFT US,9/11/2019,bf:1914537,108.2788969,109.4970801,107.5995295,109.0875242,4982217,4295.77,13.99,2.598,53282443317,58124498224,543497717.3,0.004933735,0.009958312
TSLA US,9/11/2019,bf:1257479,110.329515,111.9740381,109.6737966,110.5157887,4929648,4295.77,13.99,2.598,89349485395,98745288472,544803936.7,0.001601177,0.009424699
HDB US,9/11/2019,DEFAULT_FUND_001,103.3219604,104.3643105,102.1608124,103.5657151,551092,4295.77,13.99,2.598,55592066432,57574321126,57074237.05,-0.010402769,0.016884763
AMD US,9/11/2019,bf:461839,95.90507026,95.4466895,94.82841564,95.32395197,222773,4295.77,13.99,2.598,46204858795,44044297403,21235602.75,0.005607045,0.017183831
ORCL US,9/11/2019,bf:1914537,114.7865965,114.0827574,113.1619647,113.8556782,3719467,4295.77,13.99,2.598,95726501190,1.09E+11,423482437.8,-0.006307976,0.018626542
9984 JT,9/11/2019,bf:461753,93.2607093,95.96711732,92.67041098,94.10600372,1878276,4295.77,13.99,2.598,45880081463,43175911170,176757048.3,-0.012715437,0.015293333
005930 KS,9/11/2019,bf:1098061,106.6731391,106.3194248,104.467554,105.9923139,5251116,4295.77,13.99,2.598,68079492910,72159029822,556577935.4,-0.012838457,0.015104485
BABA US,9/11/2019,bf:1914537,113.4977619,114.1166585,113.0292772,113.5552665,4930052,4295.77,13.99,2.598,57690706794,65510835865,559833368.9,-0.017686802,0.016779105
LMT US,9/11/2019,bf:3356011,88.31257078,89.63584463,88.02417998,88.9053829,4401933,4295.77,13.99,2.598,11189543584,9948106568,391355538.9,-0.011900794,0.01528228
8TRA GR,9/11/2019,bf:3428225,99.290685,101.6409059,98.64919478,99.8455329,120117,4295.77,13.99,2.598,90082672070,89943523983,11993145.88,0.014423804,0.019482957
6501 JT,9/11/2019,bf:461753,139.632246,141.3000612,136.9864953,138.5486255,1456558,4295.77,13.99,2.598,25362685701,35139652420,201804108.8,0.000313205,0.016000653
GE US,9/11/2019,bf:1922841,102.246369,103.269269,100.7325849,101.4237125,2249121,4295.77,13.99,2.598,5163893820,5237412819,228114201.6,-0.009096371,0.010041463
AMT US,9/11/2019,bf:2184853,104.7526471,105.8788263,103.3740132,104.5900743,3959192,4295.77,13.99,2.598,33464151209,35000180613,414092185.4,-0.017576448,0.020004348
NET US,9/11/2019,bf:461839,92.71135486,94.12080777,91.93899203,93.1511615,1758028,4295.77,13.99,2.598,95495861266,88955503950,163762350.1,0.04680987,0.015463112
SPOT US,9/11/2019,bf:2735887,104.7449077,105.9328687,103.3648459,105.0688174,2104222,4295.77,13.99,2.598,89064392290,93578903662,221088117,0.003121536,0.006307413
PCOR US,9/11/2019,bf:1632133,110.329515,111.9740381,109.6737966,110.5157887,4929648,4295.77,13.99,2.598,69587537210,76905215575,544803936.7,0.001601177,0.009424699
JBL US,9/11/2019,bf:1632133,110.93479,113.3099019,109.2604554,111.1089253,2479502,4295.77,13.99,2.598,64410174563,71565452737,275494802.5,-0.006791437,0.016712769
J US,9/11/2019,bf:1919567,116.3024913,116.8835581,114.5023861,116.2819538,3091442,4295.77,13.99,2.598,99432707886,1.16E+11,359478915.7,-0.003999748,0.012565377
INF US,9/11/2019,bf:1922841,130.4044973,133.7634304,131.1293602,131.3385936,597738,4295.77,13.99,2.598,65914874112,86571668631,78506068.26,-0.005715368,0.016737725
XOM US,9/11/2019,bf:461839,97.45631528,98.78917596,96.67670868,97.26590297,1523346,4295.77,13.99,2.598,71144516349,69199356239,148169624.2,-0.005952519,0.01442687
CVX US,9/11/2019,bf:3356011,98.16087095,99.06618214,96.35356866,97.29574271,1776640,4295.77,13.99,2.598,54862536446,53378912303,172859508.3,-0.014236841,0.014471013
LIN US,9/11/2019,DEFAULT_FUND_001,122.6085361,123.2594715,120.5999937,122.8731384,5226210,4295.77,13.99,2.598,59820060024,73502785119,642160824.4,0.021786779,0.009034428
APD US,9/11/2019,bf:1183421,98.16171156,100.4336446,97.62190008,98.79439804,1800981,4295.77,13.99,2.598,29626813992,29269632543,177926833.8,0.006237163,0.012070467
NEE US,9/11/2019,bf:1914537,110.93479,113.3099019,109.2604554,111.1089253,2479502,4295.77,13.99,2.598,15564251084,17293272109,275494802.5,-0.006791437,0.016712769
DUK US,9/11/2019,bf:1914537,136.1231896,137.7276144,133.5990548,135.8494972,3895016,4295.77,13.99,2.598,96339399021,1.31E+11,529135965.3,0.038119847,0.015835669
CAT US,9/11/2019,bf:1249063,110.93479,113.3099019,109.2604554,111.1089253,2479502,4295.77,13.99,2.598,90327605467,1.00E+11,275494802.5,-0.006791437,0.016712769
DE US,9/11/2019,bf:1249015,110.4357395,112.892217,110.6211766,110.7648945,1764562,4295.77,13.99,2.598,69379822564,76848487301,195451523.9,-0.020868171,0.014614013
KO US,9/11/2019,bf:1249015,110.3981854,109.8761053,108.0969602,109.6269105,5151954,4295.77,13.99,2.598,79751274351,87428858162,564792800.1,0.022519146,0.017315914
PG US,9/11/2019,bf:1183421,111.8454523,112.6744135,109.0015425,111.1453269,1406607,4295.77,13.99,2.598,3436754766,3819792320,156337794.9,0.004310065,0.010196971
IBM US,9/11/2019,bf:2184853,110.93479,113.3099019,109.2604554,111.1089253,2479502,4295.77,13.99,2.598,48301801138,53667612142,275494802.5,-0.006791437,0.016712769
SAP GR,9/11/2019,bf:461753,98.16171156,100.4336446,97.62190008,98.79439804,1800981,4295.77,13.99,2.598,76087494215,75170181895,177926833.8,0.006237163,0.012070467
CRM US,9/11/2019,bf:461839,104.7526471,105.8788263,103.3740132,104.5900743,3959192,4295.77,13.99,2.598,22424385648,23453681610,414092185.4,-0.017576448,0.020004348
ADBE US,9/11/2019,bf:461839,87.22358659,87.30644774,85.70380983,86.92145919,4698102,4295.77,13.99,2.598,32499919756,28249404487,408365881.3,0.002285646,0.016979893
INTC US,9/11/2019,bf:1639201,98.93448196,100.5422896,99.66333519,99.78749927,944388,4295.77,13.99,2.598,23930952750,23880099300,94238116.86,0.00429655,0.008085602
SMCI US,9/11/2019,bf:461839,88.18460272,88.89525199,87.061675,88.74841042,4262029,4295.77,13.99,2.598,15137202216,13434026348,378248298.9,0.025812562,0.023859795
SNPS US,9/11/2019,bf:1183421,137.2398525,137.6941939,135.0498723,136.2497986,710548,4295.77,13.99,2.598,42040087246,57279534222,96812021.93,0.010652216,0.016197069
ANET US,9/11/2019,bf:461839,143.5276274,142.5272452,139.7718364,142.2374167,4059137,4295.77,13.99,2.598,41958708303,59680982790,577361161.1,0.010521594,0.014682715
ASML US,9/11/2019,bf:461839,195.5743738,197.3624407,191.7689595,194.1152802,2821675,4295.77,13.99,2.598,37515699642,72823705480,547730233.3,0.003958918,0.014417636
MU US,9/11/2019,bf:1274691,119.6753523,119.870126,117.5930458,119.4674845,4098314,4295.77,13.99,2.598,16092030026,19224743484,489615264.4,0.01364431,0.013143144
BOTZ US,9/11/2019,DEFAULT_FUND_001,99.02067442,99.65903808,97.66982763,98.3973694,721275,4295.77,13.99,2.598,14741800281,14505543679,70971562.61,-0.045035082,0.02315616
AIQ US,9/11/2019,DEFAULT_FUND_001,123.3788562,124.5584779,120.1259772,122.2919768,470666,4295.77,13.99,2.598,24070375846,29436138439,57558675.54,-0.015796932,0.017768795
ROBT US,9/11/2019,DEFAULT_FUND_001,90.67390571,91.27425386,90.14724934,90.38655885,572675,4295.77,13.99,2.598,47130282575,42599440594,51762122.59,-0.031633886,0.016284373
QTUM US,9/11/2019,DEFAULT_FUND_001,91.74513756,93.73294229,90.83135332,92.1921738,738179,4295.77,13.99,2.598,27331291396,25197311667,68054326.67,-0.000394198,0.009988941
AIEQ US,9/11/2019,DEFAULT_FUND_001,106.0244232,106.5352489,105.3676645,106.1675141,2138972,4295.77,13.99,2.598,85924943819,91224376833,227089339.9,-0.001650072,0.016489254
NVDA US,9/12/2019,bf:1257479,142.0511437,143.5788358,140.9344993,142.8947723,4061235,4352.12,10.98,2.587,29470174492,42111338743,580329250.7,0.018074499,0.013194059
V US,9/12/2019,bf:2237801,124.9281618,127.1405234,124.2214558,125.3824699,1966127,4352.12,10.98,2.587,79042208409,99105073165,246517859.4,-0.013162922,0.01354397
LLY US,9/12/2019,bf:1257479,93.82044843,95.13021059,92.34208271,94.12120069,3925919,4352.12,10.98,2.587,41488715259,39049676955,369512210.1,-0.033171913,0.015554101
BIO US,9/12/2019,bf:1475721,107.3194655,109.3942856,106.4599875,108.1977524,831810,4352.12,10.98,2.587,88418722996,95667071008,89999972.45,-0.013843561,0.00877042
META US,9/12/2019,bf:1914537,106.4227642,107.4194905,105.595239,105.9774134,2914091,4352.12,10.98,2.587,94106261145,99731381456,308827826.7,-0.00014059,0.014976512
AMZN US,9/12/2019,bf:2184853,99.68909943,99.90684895,97.28719087,98.70971062,2336517,4352.12,10.98,2.587,5510093440,5438997289,230636916.9,0.001727122,0.014227019
